"","Sensitivity","Specificity","X1.Spec","PPV","NPV","TP","FP","FN","TN","Cutoff","X.0.867..0.858..0.876.."
"198",1,8.40582795032698e-05,0.999915941720497,0.000259077848911695,1,1529,5900172,0,496,4.25e-07,"0.867 (0.858, 0.876)"
"199",1,8.45666965163944e-05,0.999915433303484,0.000259077980608293,1,1529,5900169,0,499,4.26e-07,"0.867 (0.858, 0.876)"
"200",1,8.47361688541026e-05,0.999915263831146,0.000259078024507188,1,1529,5900168,0,500,4.27e-07,"0.867 (0.858, 0.876)"
"201",1,8.5075113529519e-05,0.99991492488647,0.000259078112305024,1,1529,5900166,0,502,4.28e-07,"0.867 (0.858, 0.876)"
"202",1,8.54140582049354e-05,0.999914585941795,0.00025907820010292,1,1529,5900164,0,504,4.29e-07,"0.867 (0.858, 0.876)"
"203",1,8.59224752180601e-05,0.999914077524782,0.000259078331799874,1,1529,5900161,0,507,4.3e-07,"0.867 (0.858, 0.876)"
"204",1,8.67698369066011e-05,0.999913230163093,0.000259078551295096,1,1529,5900156,0,512,4.31e-07,"0.867 (0.858, 0.876)"
"205",1,8.72782539197257e-05,0.99991272174608,0.000259078682992408,1,1529,5900153,0,515,4.32e-07,"0.867 (0.858, 0.876)"
"206",1,8.79561432705585e-05,0.999912043856729,0.000259078858589032,1,1529,5900149,0,519,4.33e-07,"0.867 (0.858, 0.876)"
"207",1,8.88035049590995e-05,0.999911196495041,0.000259079078085146,1,1529,5900144,0,524,4.34e-07,"0.867 (0.858, 0.876)"
"208",1,9.01592836607652e-05,0.999909840716339,0.000259079429279703,1,1529,5900136,0,532,4.35e-07,"0.867 (0.858, 0.876)"
"209",1,9.0837173011598e-05,0.999909162826988,0.000259079604877339,1,1529,5900132,0,536,4.36e-07,"0.867 (0.858, 0.876)"
"210",1,9.18540070378472e-05,0.999908145992962,0.000259079868274238,1,1529,5900126,0,542,4.37e-07,"0.867 (0.858, 0.876)"
"211",1,9.52434537920113e-05,0.999904756546208,0.000259080746267772,1,1529,5900106,0,562,4.38e-07,"0.867 (0.858, 0.876)"
"212",1,9.55823984674278e-05,0.999904417601533,0.000259080834067452,1,1529,5900104,0,564,4.39e-07,"0.867 (0.858, 0.876)"
"213",1,9.59213431428442e-05,0.999904078656857,0.000259080921867192,1,1529,5900102,0,566,4.4e-07,"0.867 (0.858, 0.876)"
"214",1,9.60908154805524e-05,0.999903909184519,0.000259080965767085,1,1529,5900101,0,567,4.42e-07,"0.867 (0.858, 0.876)"
"215",1,9.6599232493677e-05,0.999903400767506,0.000259081097466851,1,1529,5900098,0,570,4.43e-07,"0.867 (0.858, 0.876)"
"216",1,9.67687048313852e-05,0.999903231295169,0.000259081141366803,1,1529,5900097,0,571,4.44e-07,"0.867 (0.858, 0.876)"
"217",1,9.71076495068016e-05,0.999902892350493,0.000259081229166751,1,1529,5900095,0,573,4.45e-07,"0.867 (0.858, 0.876)"
"218",1,9.7446594182218e-05,0.999902553405818,0.000259081316966759,1,1529,5900093,0,575,4.46e-07,"0.867 (0.858, 0.876)"
"219",1,9.77855388576344e-05,0.999902214461142,0.000259081404766827,1,1529,5900091,0,577,4.47e-07,"0.867 (0.858, 0.876)"
"220",1,9.8293955870759e-05,0.999901706044129,0.000259081536467039,1,1529,5900088,0,580,4.48e-07,"0.867 (0.858, 0.876)"
"221",1,9.86329005461754e-05,0.999901367099454,0.000259081624267256,1,1529,5900086,0,582,4.49e-07,"0.867 (0.858, 0.876)"
"222",1,9.89718452215919e-05,0.999901028154778,0.000259081712067531,1,1529,5900084,0,584,4.5e-07,"0.867 (0.858, 0.876)"
"223",1,9.94802622347165e-05,0.999900519737765,0.000259081843768056,1,1529,5900081,0,587,4.51e-07,"0.867 (0.858, 0.876)"
"224",1,0.000100158151585549,0.999899841848414,0.000259082019368965,1,1529,5900077,0,591,4.52e-07,"0.867 (0.858, 0.876)"
"225",1,0.000100497096260966,0.999899502903739,0.000259082107169509,1,1529,5900075,0,593,4.53e-07,"0.867 (0.858, 0.876)"
"226",1,0.000100666568598674,0.999899333431401,0.000259082151069803,1,1529,5900074,0,594,4.54e-07,"0.867 (0.858, 0.876)"
"227",1,0.000101513930287215,0.999898486069713,0.000259082370571496,1,1529,5900069,0,599,4.55e-07,"0.867 (0.858, 0.876)"
"228",1,0.000101683402624923,0.999898316597375,0.000259082414471879,1,1529,5900068,0,600,4.57e-07,"0.867 (0.858, 0.876)"
"229",1,0.000102191819638048,0.999897808180362,0.000259082546173119,1,1529,5900065,0,603,4.58e-07,"0.867 (0.858, 0.876)"
"230",1,0.000102361291975756,0.999897638708024,0.000259082590073562,1,1529,5900064,0,604,4.59e-07,"0.867 (0.858, 0.876)"
"231",1,0.000102700236651172,0.999897299763349,0.000259082677874492,1,1529,5900062,0,606,4.61e-07,"0.867 (0.858, 0.876)"
"232",1,0.000103378126002005,0.999896621873998,0.000259082853476531,1,1529,5900058,0,610,4.62e-07,"0.867 (0.858, 0.876)"
"233",1,0.00010388654301513,0.999896113456985,0.000259082985178217,1,1529,5900055,0,613,4.63e-07,"0.867 (0.858, 0.876)"
"234",1,0.000104225487690546,0.999895774512309,0.000259083072979415,1,1529,5900053,0,615,4.64e-07,"0.867 (0.858, 0.876)"
"235",1,0.000104903377041379,0.999895096622959,0.000259083248581989,1,1529,5900049,0,619,4.65e-07,"0.867 (0.858, 0.876)"
"236",1,0.000105920211067628,0.999894079788932,0.000259083511986298,1,1529,5900043,0,625,4.66e-07,"0.867 (0.858, 0.876)"
"237",1,0.000106259155743045,0.999893740844257,0.000259083599787853,1,1529,5900041,0,627,4.67e-07,"0.867 (0.858, 0.876)"
"238",1,0.000107106517431586,0.999892893482568,0.000259083819292001,1,1529,5900036,0,632,4.68e-07,"0.867 (0.858, 0.876)"
"239",1,0.000107445462107002,0.999892554537893,0.000259083907093765,1,1529,5900034,0,634,4.69e-07,"0.867 (0.858, 0.876)"
"240",1,0.000108801240808668,0.999891198759191,0.000259084258301414,1,1529,5900026,0,642,4.7e-07,"0.867 (0.858, 0.876)"
"241",1,0.000109479130159501,0.999890520869841,0.000259084433905595,1,1529,5900022,0,646,4.71e-07,"0.867 (0.858, 0.876)"
"242",1,0.000110665436523458,0.999889334563477,0.000259084741213486,1,1529,5900015,0,653,4.72e-07,"0.867 (0.858, 0.876)"
"243",1,0.000112699104575956,0.999887300895424,0.000259085268028708,1,1529,5900003,0,665,4.73e-07,"0.867 (0.858, 0.876)"
"244",1,0.000113546466264498,0.999886453533736,0.000259085487535684,1,1529,5899998,0,670,4.74e-07,"0.867 (0.858, 0.876)"
"245",1,0.000115580134316996,0.999884419865683,0.000259086014353941,1,1529,5899986,0,682,4.75e-07,"0.867 (0.858, 0.876)"
"246",1,0.000118291691720327,0.99988170830828,0.000259086716781618,1,1529,5899970,0,698,4.76e-07,"0.867 (0.858, 0.876)"
"247",1,0.000122697972500741,0.999877302027499,0.000259087858234715,1,1529,5899944,0,724,4.77e-07,"0.867 (0.858, 0.876)"
"248",1,0.000125240057566364,0.999874759942434,0.000259088516769924,1,1529,5899929,0,739,4.78e-07,"0.867 (0.858, 0.876)"
"249",1,0.000128629504320528,0.999871370495679,0.000259089394822076,1,1529,5899909,0,759,4.79e-07,"0.867 (0.858, 0.876)"
"250",1,0.000135747342504272,0.999864252657496,0.000259091238750967,1,1529,5899867,0,801,4.8e-07,"0.867 (0.858, 0.876)"
"251",1,0.000137103121205938,0.999862896878794,0.000259091589978493,1,1529,5899859,0,809,4.81e-07,"0.867 (0.858, 0.876)"
"252",1,0.000141848346661768,0.999858151653338,0.000259092819282335,1,1529,5899831,0,837,4.82e-07,"0.867 (0.858, 0.876)"
"253",1,0.000144390431727391,0.999855609568273,0.000259093477842763,1,1529,5899816,0,852,4.83e-07,"0.867 (0.858, 0.876)"
"254",1,0.000161846082511336,0.999838153917489,0.000259098000048125,1,1529,5899713,0,955,4.84e-07,"0.867 (0.858, 0.876)"
"255",1,0.000162185027186752,0.999837814972813,0.000259098087859501,1,1529,5899711,0,957,4.85e-07,"0.867 (0.858, 0.876)"
"256",1,0.000162523971862169,0.999837476028138,0.000259098175670936,1,1529,5899709,0,959,4.89e-07,"0.867 (0.858, 0.876)"
"257",1,0.000162862916537585,0.999837137083462,0.00025909826348243,1,1529,5899707,0,961,4.91e-07,"0.867 (0.858, 0.876)"
"258",1,0.000163032388875293,0.999836967611125,0.000259098307388199,1,1529,5899706,0,962,4.92e-07,"0.867 (0.858, 0.876)"
"259",1,0.00016337133355071,0.999836628666449,0.000259098395199783,1,1529,5899704,0,964,4.93e-07,"0.867 (0.858, 0.876)"
"260",1,0.000163540805888418,0.999836459194112,0.000259098439105597,1,1529,5899703,0,965,4.94e-07,"0.867 (0.858, 0.876)"
"261",1,0.000163710278226126,0.999836289721774,0.000259098483011426,1,1529,5899702,0,966,4.97e-07,"0.867 (0.858, 0.876)"
"262",1,0.000164049222901543,0.999835950777098,0.000259098570823129,1,1529,5899700,0,968,4.98e-07,"0.867 (0.858, 0.876)"
"263",1,0.000164218695239251,0.999835781304761,0.000259098614729002,1,1529,5899699,0,969,4.99e-07,"0.867 (0.858, 0.876)"
"264",1,0.000164388167576959,0.999835611832423,0.000259098658634891,1,1529,5899698,0,970,5e-07,"0.867 (0.858, 0.876)"
"265",1,0.000164557639914667,0.999835442360085,0.000259098702540794,1,1529,5899697,0,971,5.01e-07,"0.867 (0.858, 0.876)"
"266",1,0.000164727112252375,0.999835272887748,0.000259098746446712,1,1529,5899696,0,972,5.02e-07,"0.867 (0.858, 0.876)"
"267",1,0.000164896584590084,0.99983510341541,0.000259098790352646,1,1529,5899695,0,973,5.03e-07,"0.867 (0.858, 0.876)"
"268",1,0.000165066056927792,0.999834933943072,0.000259098834258594,1,1529,5899694,0,974,5.05e-07,"0.867 (0.858, 0.876)"
"269",1,0.000165743946278625,0.999834256053721,0.000259099009882534,1,1529,5899690,0,978,5.06e-07,"0.867 (0.858, 0.876)"
"270",1,0.000166252363291749,0.999833747636708,0.000259099141600646,1,1529,5899687,0,981,5.07e-07,"0.867 (0.858, 0.876)"
"271",1,0.000166421835629458,0.999833578164371,0.000259099185506713,1,1529,5899686,0,982,5.08e-07,"0.867 (0.858, 0.876)"
"272",1,0.000166760780304874,0.999833239219695,0.000259099273318892,1,1529,5899684,0,984,5.09e-07,"0.867 (0.858, 0.876)"
"273",1,0.000166930252642582,0.999833069747357,0.000259099317225004,1,1529,5899683,0,985,5.1e-07,"0.867 (0.858, 0.876)"
"274",1,0.000167608141993415,0.999832391858007,0.0002590994928496,1,1529,5899679,0,989,5.11e-07,"0.867 (0.858, 0.876)"
"275",1,0.00016811655900654,0.999831883440993,0.000259099624568203,1,1529,5899676,0,992,5.12e-07,"0.867 (0.858, 0.876)"
"276",1,0.000168455503681956,0.999831544496318,0.000259099712380679,1,1529,5899674,0,994,5.13e-07,"0.867 (0.858, 0.876)"
"277",1,0.000168624976019664,0.99983137502398,0.00025909975628694,1,1529,5899673,0,995,5.14e-07,"0.867 (0.858, 0.876)"
"278",1,0.000168794448357372,0.999831205551643,0.000259099800193215,1,1529,5899672,0,996,5.15e-07,"0.867 (0.858, 0.876)"
"279",1,0.000169472337708205,0.999830527662292,0.000259099975818465,1,1529,5899668,0,1000,5.16e-07,"0.867 (0.858, 0.876)"
"280",1,0.00016998075472133,0.999830019245279,0.000259100107537559,1,1529,5899665,0,1003,5.17e-07,"0.867 (0.858, 0.876)"
"281",1,0.000170319699396746,0.999829680300603,0.000259100195350363,1,1529,5899663,0,1005,5.18e-07,"0.867 (0.858, 0.876)"
"282",1,0.000170828116409871,0.99982917188359,0.00025910032706968,1,1529,5899660,0,1008,5.19e-07,"0.867 (0.858, 0.876)"
"283",1,0.000170997588747579,0.999829002411252,0.000259100370976149,1,1529,5899659,0,1009,5.2e-07,"0.867 (0.858, 0.876)"
"284",1,0.000172014422773828,0.999827985577226,0.000259100634415275,1,1529,5899653,0,1015,5.21e-07,"0.867 (0.858, 0.876)"
"285",1,0.000173370201475494,0.999826629798525,0.000259100985668276,1,1529,5899645,0,1023,5.22e-07,"0.867 (0.858, 0.876)"
"286",1,0.000174387035501743,0.999825612964498,0.000259101249108651,1,1529,5899639,0,1029,5.23e-07,"0.867 (0.858, 0.876)"
"287",1,0.000175403869527992,0.999824596130472,0.000259101512549562,1,1529,5899633,0,1035,5.24e-07,"0.867 (0.858, 0.876)"
"288",1,0.000175742814203409,0.999824257185797,0.000259101600363318,1,1529,5899631,0,1037,5.25e-07,"0.867 (0.858, 0.876)"
"289",1,0.000176081758878825,0.999823918241121,0.000259101688177134,1,1529,5899629,0,1039,5.26e-07,"0.867 (0.858, 0.876)"
"290",1,0.000176420703554242,0.999823579296446,0.000259101775991009,1,1529,5899627,0,1041,5.27e-07,"0.867 (0.858, 0.876)"
"291",1,0.000177945954593615,0.999822054045406,0.000259102171154184,1,1529,5899618,0,1050,5.28e-07,"0.867 (0.858, 0.876)"
"292",1,0.00017845437160674,0.999821545628393,0.00025910230287551,1,1529,5899615,0,1053,5.29e-07,"0.867 (0.858, 0.876)"
"293",1,0.000178623843944448,0.999821376156056,0.000259102346782649,1,1529,5899614,0,1054,5.3e-07,"0.867 (0.858, 0.876)"
"294",1,0.000180488039659239,0.999819511960341,0.000259102829762154,1,1529,5899603,0,1065,5.32e-07,"0.867 (0.858, 0.876)"
"295",1,0.000180657511996947,0.999819342488003,0.000259102873669471,1,1529,5899602,0,1066,5.33e-07,"0.867 (0.858, 0.876)"
"296",1,0.000180996456672363,0.999819003543328,0.00025910296148415,1,1529,5899600,0,1068,5.34e-07,"0.867 (0.858, 0.876)"
"297",1,0.000181504873685488,0.999818495126314,0.00025910309320628,1,1529,5899597,0,1071,5.35e-07,"0.867 (0.858, 0.876)"
"298",1,0.000181674346023196,0.999818325653977,0.000259103137113686,1,1529,5899596,0,1072,5.36e-07,"0.867 (0.858, 0.876)"
"299",1,0.000182352235374029,0.999817647764626,0.00025910331274346,1,1529,5899592,0,1076,5.37e-07,"0.867 (0.858, 0.876)"
"300",1,0.000182860652387153,0.999817139347613,0.000259103444465947,1,1529,5899589,0,1079,5.38e-07,"0.867 (0.858, 0.876)"
"301",1,0.000184216431088819,0.999815783568911,0.000259103795726567,1,1529,5899581,0,1087,5.39e-07,"0.867 (0.858, 0.876)"
"302",1,0.000184555375764235,0.999815444624236,0.00025910388354187,1,1529,5899579,0,1089,5.4e-07,"0.867 (0.858, 0.876)"
"303",1,0.000184894320439652,0.99981510567956,0.000259103971357234,1,1529,5899577,0,1091,5.41e-07,"0.867 (0.858, 0.876)"
"304",1,0.000185233265115068,0.999814766734885,0.000259104059172656,1,1529,5899575,0,1093,5.42e-07,"0.867 (0.858, 0.876)"
"305",1,0.000185572209790485,0.99981442779021,0.000259104146988139,1,1529,5899573,0,1095,5.45e-07,"0.867 (0.858, 0.876)"
"306",1,0.000186080626803609,0.999813919373196,0.000259104278711474,1,1529,5899570,0,1098,5.46e-07,"0.867 (0.858, 0.876)"
"307",1,0.000186419571479026,0.999813580428521,0.000259104366527105,1,1529,5899568,0,1100,5.47e-07,"0.867 (0.858, 0.876)"
"308",1,0.000186589043816734,0.999813410956183,0.000259104410434943,1,1529,5899567,0,1101,5.48e-07,"0.867 (0.858, 0.876)"
"309",1,0.000187097460829859,0.99981290253917,0.000259104542158546,1,1529,5899564,0,1104,5.49e-07,"0.867 (0.858, 0.876)"
"310",1,0.000187436405505275,0.999812563594495,0.000259104629974356,1,1529,5899562,0,1106,5.5e-07,"0.867 (0.858, 0.876)"
"311",1,0.0001879448225184,0.999812055177482,0.000259104761698182,1,1529,5899559,0,1109,5.52e-07,"0.867 (0.858, 0.876)"
"312",1,0.000188453239531524,0.999811546760468,0.000259104893422142,1,1529,5899556,0,1112,5.53e-07,"0.867 (0.858, 0.876)"
"313",1,0.000188961656544649,0.999811038343455,0.000259105025146236,1,1529,5899553,0,1115,5.54e-07,"0.867 (0.858, 0.876)"
"314",1,0.00018980901823319,0.999810190981767,0.00025910524468669,1,1529,5899548,0,1120,5.55e-07,"0.867 (0.858, 0.876)"
"315",1,0.000190486907584023,0.999809513092416,0.000259105420319322,1,1529,5899544,0,1124,5.56e-07,"0.867 (0.858, 0.876)"
"316",1,0.000191334269272564,0.999808665730727,0.000259105639860446,1,1529,5899539,0,1129,5.57e-07,"0.867 (0.858, 0.876)"
"317",1,0.000191842686285688,0.999808157313714,0.000259105771585299,1,1529,5899536,0,1132,5.58e-07,"0.867 (0.858, 0.876)"
"318",1,0.000195571077715269,0.999804428922285,0.000259106737571646,1,1529,5899514,0,1154,5.59e-07,"0.867 (0.858, 0.876)"
"319",1,0.000196248967066102,0.999803751032934,0.000259106913206301,1,1529,5899510,0,1158,5.6e-07,"0.867 (0.858, 0.876)"
"320",1,0.000197604745767767,0.999802395254232,0.000259107264476326,1,1529,5899502,0,1166,5.61e-07,"0.867 (0.858, 0.876)"
"321",1,0.000198960524469433,0.999801039475531,0.000259107615747303,1,1529,5899494,0,1174,5.62e-07,"0.867 (0.858, 0.876)"
"322",1,0.000200824720184223,0.999799175279816,0.000259108098746452,1,1529,5899483,0,1185,5.63e-07,"0.867 (0.858, 0.876)"
"323",1,0.000202519443561305,0.999797480556439,0.00025910853783815,1,1529,5899473,0,1195,5.64e-07,"0.867 (0.858, 0.876)"
"324",1,0.00020675625200401,0.999793243747996,0.000259109635573906,1,1529,5899448,0,1220,5.65e-07,"0.867 (0.858, 0.876)"
"325",1,0.00020777308603026,0.99979222691397,0.000259109899031871,1,1529,5899442,0,1226,5.66e-07,"0.867 (0.858, 0.876)"
"326",1,0.000209128864731925,0.999790871135268,0.000259110250309992,1,1529,5899434,0,1234,5.67e-07,"0.867 (0.858, 0.876)"
"327",1,0.000210145698758174,0.999789854301242,0.000259110513769207,1,1529,5899428,0,1240,5.68e-07,"0.867 (0.858, 0.876)"
"328",1,0.000210484643433591,0.999789515356566,0.000259110601589065,1,1529,5899426,0,1242,5.69e-07,"0.867 (0.858, 0.876)"
"329",1,0.000212179366810673,0.999787820633189,0.000259111040689246,1,1529,5899416,0,1252,5.7e-07,"0.867 (0.858, 0.876)"
"330",1,0.000213196200836922,0.999786803799163,0.000259111304150068,1,1529,5899410,0,1258,5.71e-07,"0.867 (0.858, 0.876)"
"331",1,0.00021624670291567,0.999783753297084,0.000259112094535751,1,1529,5899392,0,1276,5.72e-07,"0.867 (0.858, 0.876)"
"332",1,0.000216924592266503,0.999783075407733,0.000259112270177669,1,1529,5899388,0,1280,5.73e-07,"0.867 (0.858, 0.876)"
"333",1,0.00021811089863046,0.99978188910137,0.000259112577551598,1,1529,5899381,0,1287,5.74e-07,"0.867 (0.858, 0.876)"
"334",1,0.000218449843305877,0.999781550156694,0.000259112665372855,1,1529,5899379,0,1289,5.75e-07,"0.867 (0.858, 0.876)"
"335",1,0.000219805622007542,0.999780194377992,0.000259113016658476,1,1529,5899371,0,1297,5.76e-07,"0.867 (0.858, 0.876)"
"336",1,0.000220822456033791,0.999779177543966,0.000259113280123317,1,1529,5899365,0,1303,5.77e-07,"0.867 (0.858, 0.876)"
"337",1,0.000222686651748582,0.999777313348251,0.000259113763143584,1,1529,5899354,0,1314,5.78e-07,"0.867 (0.858, 0.876)"
"338",1,0.000223195068761706,0.999776804931238,0.000259113894876696,1,1529,5899351,0,1317,5.79e-07,"0.867 (0.858, 0.876)"
"339",1,0.000223703485774831,0.999776296514225,0.000259114026609943,1,1529,5899348,0,1320,5.8e-07,"0.867 (0.858, 0.876)"
"340",1,0.000224211902787956,0.999775788097212,0.000259114158343323,1,1529,5899345,0,1323,5.81e-07,"0.867 (0.858, 0.876)"
"341",1,0.000224381375125664,0.999775618624874,0.00025911420225448,1,1529,5899344,0,1324,5.82e-07,"0.867 (0.858, 0.876)"
"342",1,0.000224889792138788,0.999775110207861,0.000259114333988039,1,1529,5899341,0,1327,5.83e-07,"0.867 (0.858, 0.876)"
"343",1,0.000225059264476497,0.999774940735524,0.000259114377899255,1,1529,5899340,0,1328,5.84e-07,"0.867 (0.858, 0.876)"
"344",1,0.000226923460191287,0.999773076539809,0.000259114860923615,1,1529,5899329,0,1339,5.85e-07,"0.867 (0.858, 0.876)"
"345",1,0.000227262404866703,0.999772737595133,0.000259114948746419,1,1529,5899327,0,1341,5.86e-07,"0.867 (0.858, 0.876)"
"346",1,0.000227770821879828,0.99977222917812,0.000259115080480737,1,1529,5899324,0,1344,5.87e-07,"0.867 (0.858, 0.876)"
"347",1,0.000228109766555244,0.999771890233445,0.00025911516830369,1,1529,5899322,0,1346,5.88e-07,"0.867 (0.858, 0.876)"
"348",1,0.000228618183568369,0.999771381816432,0.000259115300038232,1,1529,5899319,0,1349,5.89e-07,"0.867 (0.858, 0.876)"
"349",1,0.000228957128243785,0.999771042871756,0.000259115387861334,1,1529,5899317,0,1351,5.9e-07,"0.867 (0.858, 0.876)"
"350",1,0.000229126600581493,0.999770873399419,0.000259115431772907,1,1529,5899316,0,1352,5.91e-07,"0.867 (0.858, 0.876)"
"351",1,0.00022946554525691,0.999770534454743,0.000259115519596098,1,1529,5899314,0,1354,5.92e-07,"0.867 (0.858, 0.876)"
"352",1,0.000230143434607743,0.999769856565392,0.00025911569524266,1,1529,5899310,0,1358,5.93e-07,"0.867 (0.858, 0.876)"
"353",1,0.000230482379283159,0.999769517620717,0.000259115783066029,1,1529,5899308,0,1360,5.94e-07,"0.867 (0.858, 0.876)"
"354",1,0.000230651851620867,0.999769348148379,0.000259115826977737,1,1529,5899307,0,1361,5.95e-07,"0.867 (0.858, 0.876)"
"355",1,0.000230990796296284,0.999769009203704,0.000259115914801196,1,1529,5899305,0,1363,5.96e-07,"0.867 (0.858, 0.876)"
"356",1,0.000231668685647117,0.999768331314353,0.000259116090448293,1,1529,5899301,0,1367,5.97e-07,"0.867 (0.858, 0.876)"
"357",1,0.000233024464348782,0.999766975535651,0.000259116441743201,1,1529,5899293,0,1375,5.98e-07,"0.867 (0.858, 0.876)"
"358",1,0.000234549715388156,0.999765450284612,0.000259116836951112,1,1529,5899284,0,1384,5.99e-07,"0.867 (0.858, 0.876)"
"359",1,0.000234719187725864,0.999765280812274,0.000259116880863176,1,1529,5899283,0,1385,6e-07,"0.867 (0.858, 0.876)"
"360",1,0.000235227604738989,0.999764772395261,0.000259117012599459,1,1529,5899280,0,1388,6.01e-07,"0.867 (0.858, 0.876)"
"361",1,0.00023607496642753,0.999763925033572,0.000259117232160228,1,1529,5899275,0,1393,6.02e-07,"0.867 (0.858, 0.876)"
"362",1,0.000236922328116071,0.999763077671884,0.000259117451721369,1,1529,5899270,0,1398,6.03e-07,"0.867 (0.858, 0.876)"
"363",1,0.000238447579155445,0.999761552420845,0.00025911784693236,1,1529,5899261,0,1407,6.04e-07,"0.867 (0.858, 0.876)"
"364",1,0.000239125468506278,0.999760874531494,0.000259118022582076,1,1529,5899257,0,1411,6.05e-07,"0.867 (0.858, 0.876)"
"365",1,0.000239633885519402,0.999760366114481,0.00025911815431952,1,1529,5899254,0,1414,6.06e-07,"0.867 (0.858, 0.876)"
"366",1,0.000240311774870235,0.99975968822513,0.000259118329969653,1,1529,5899250,0,1418,6.07e-07,"0.867 (0.858, 0.876)"
"367",1,0.000241328608896484,0.999758671391104,0.000259118593445299,1,1529,5899244,0,1424,6.08e-07,"0.867 (0.858, 0.876)"
"368",1,0.000242006498247317,0.999757993501753,0.000259118769096028,1,1529,5899240,0,1428,6.09e-07,"0.867 (0.858, 0.876)"
"369",1,0.000243531749286691,0.999756468250713,0.000259119164311038,1,1529,5899231,0,1437,6.1e-07,"0.867 (0.858, 0.876)"
"370",1,0.000243870693962107,0.999756129306038,0.000259119252136759,1,1529,5899229,0,1439,6.11e-07,"0.867 (0.858, 0.876)"
"371",1,0.000244040166299816,0.9997559598337,0.000259119296049642,1,1529,5899228,0,1440,6.12e-07,"0.867 (0.858, 0.876)"
